antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
frozenset({1650992}),"frozenset({1688064, 1681904, 1709008, 1687504})",0.6576333333333333,0.38276666666666664,0.31133333333333335,0.47341477013533384,1.23682340016198,0.05961321444444451,1.1721432701254533,1650992,1688064
frozenset({1687504}),"frozenset({1688064, 1650992, 1681904, 1709008})",0.6021666666666666,0.4130333333333333,0.31133333333333335,0.517021865485746,1.251767893194446,0.06261842777777782,1.2153069149952247,1687504,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 1709008, 1687504})",0.6661333333333334,0.3725,0.31133333333333335,0.46737389911929544,1.2546950311927394,0.06319866666666668,1.1781247651258926,1681904,1688064
frozenset({1709008}),"frozenset({1688064, 1650992, 1681904, 1687504})",0.7364333333333334,0.36696666666666666,0.31133333333333335,0.42275833974562077,1.1520347163564923,0.04108684777777777,1.0966521942549463,1709008,1688064
"frozenset({1688064, 1650992, 1681904, 1688960})",frozenset({1709008}),0.40673333333333334,0.7364333333333334,0.3537,0.8696115390919522,1.1808421750218876,0.05416801555555556,2.0213956421537826,1688064,1709008
"frozenset({1688064, 1650992, 1688960, 1709008})",frozenset({1681904}),0.4265,0.6661333333333334,0.3537,0.8293083235638922,1.2449584521075243,0.06959413333333336,1.95596336996337,1688064,1681904
"frozenset({1688064, 1681904, 1688960, 1709008})",frozenset({1650992}),0.46803333333333336,0.6576333333333333,0.3537,0.7557154048856919,1.149144008645687,0.04590567888888891,1.4015073955296404,1688064,1650992
"frozenset({1688064, 1650992, 1681904, 1709008})",frozenset({1688960}),0.4130333333333333,0.7210333333333333,0.3537,0.8563473488822534,1.1876667961013176,0.055889198888888936,1.9419527902621745,1688064,1688960
"frozenset({1688960, 1650992, 1681904, 1709008})",frozenset({1688064}),0.3592,0.8699333333333333,0.3537,0.9846881959910913,1.1319122492042584,0.041219946666666674,8.494535757575724,1688960,1688064
"frozenset({1688064, 1650992, 1688960})","frozenset({1681904, 1709008})",0.5055666666666667,0.5615,0.3537,0.6996109975604932,1.2459679386651703,0.06982431666666666,1.4597738147497805,1688064,1681904
"frozenset({1688064, 1681904, 1688960})","frozenset({1650992, 1709008})",0.537,0.5285333333333333,0.3537,0.6586592178770949,1.246201850171093,0.06987760000000004,1.3812198581560282,1688064,1650992
"frozenset({1688064, 1688960, 1709008})","frozenset({1650992, 1681904})",0.5781,0.4971333333333333,0.3537,0.6118318629994811,1.2307198531570627,0.06630722000000006,1.2954867201426028,1688064,1650992
"frozenset({1688064, 1650992, 1681904})","frozenset({1688960, 1709008})",0.4825,0.5937666666666667,0.3537,0.7330569948186529,1.2345876519710093,0.06720758333333338,1.5217980072463773,1688064,1688960
"frozenset({1688064, 1650992, 1709008})","frozenset({1688960, 1681904})",0.5140666666666667,0.5525,0.3537,0.6880430553754378,1.2453267970596158,0.06967816666666671,1.434492828933694,1688064,1688960
"frozenset({1688064, 1681904, 1709008})","frozenset({1688960, 1650992})",0.546,0.5192333333333333,0.3537,0.6478021978021978,1.247612886567756,0.0701986,1.3650473218928758,1688064,1688960
"frozenset({1688960, 1650992, 1681904})","frozenset({1688064, 1709008})",0.4151666666666667,0.7029333333333333,0.3537,0.8519470092332396,1.2119883477331748,0.061865511111111104,2.0064887924801154,1688960,1688064
"frozenset({1688960, 1650992, 1709008})","frozenset({1688064, 1681904})",0.4341333333333333,0.6367666666666667,0.3537,0.8147266584766586,1.2794744152384314,0.07725836444444445,1.9605267025832307,1688960,1688064
"frozenset({1688960, 1681904, 1709008})","frozenset({1688064, 1650992})",0.47756666666666664,0.6260666666666667,0.3537,0.7406295805123194,1.182988362015205,0.05471142888888891,1.4416961428058845,1688960,1688064
"frozenset({1650992, 1681904, 1709008})","frozenset({1688064, 1688960})",0.4216666666666667,0.6889666666666666,0.3537,0.8388142292490118,1.217496099350252,0.06318572222222224,1.9296575118522152,1650992,1688064
"frozenset({1688064, 1688960})","frozenset({1650992, 1681904, 1709008})",0.6889666666666666,0.4216666666666667,0.3537,0.5133775218926896,1.217496099350252,0.06318572222222224,1.1884640750314843,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({1688960, 1681904, 1709008})",0.6260666666666667,0.47756666666666664,0.3537,0.5649558087530615,1.1829883620152053,0.05471142888888891,1.2008741728878556,1688064,1688960
"frozenset({1688064, 1681904})","frozenset({1688960, 1650992, 1709008})",0.6367666666666667,0.4341333333333333,0.3537,0.5554624928021776,1.2794744152384314,0.07725836444444445,1.2729334589417491,1688064,1688960
"frozenset({1688064, 1709008})","frozenset({1688960, 1650992, 1681904})",0.7029333333333333,0.4151666666666667,0.3537,0.5031771623672231,1.2119883477331748,0.061865511111111104,1.17714663866883,1688064,1688960
"frozenset({1688960, 1650992})","frozenset({1688064, 1681904, 1709008})",0.5192333333333333,0.546,0.3537,0.6811966360659948,1.2476128865677558,0.0701986,1.4240753121224325,1688960,1688064
"frozenset({1688960, 1681904})","frozenset({1688064, 1650992, 1709008})",0.5525,0.5140666666666667,0.3537,0.6401809954751132,1.2453267970596158,0.06967816666666671,1.3504937961099936,1688960,1688064
"frozenset({1688960, 1709008})","frozenset({1688064, 1650992, 1681904})",0.5937666666666667,0.4825,0.3537,0.595688542076012,1.2345876519710093,0.06720758333333338,1.2799538322688147,1688960,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 1688960, 1709008})",0.4971333333333333,0.5781,0.3537,0.711479147110098,1.230719853157063,0.06630722000000006,1.4622859865210325,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1681904, 1688960})",0.5285333333333333,0.537,0.3537,0.669210393541877,1.246201850171093,0.06987760000000004,1.3996812202097237,1650992,1688064
"frozenset({1681904, 1709008})","frozenset({1688064, 1650992, 1688960})",0.5615,0.5055666666666667,0.3537,0.629919857524488,1.2459679386651703,0.06982431666666666,1.3360169233237085,1681904,1688064
frozenset({1688064}),"frozenset({1688960, 1650992, 1681904, 1709008})",0.8699333333333333,0.3592,0.3537,0.4065828799141697,1.1319122492042586,0.041219946666666674,1.079847510815523,1688064,1688960
frozenset({1688960}),"frozenset({1688064, 1650992, 1681904, 1709008})",0.7210333333333333,0.4130333333333333,0.3537,0.49054597568304753,1.1876667961013176,0.055889198888888936,1.1521484543254688,1688960,1688064
frozenset({1650992}),"frozenset({1688064, 1681904, 1688960, 1709008})",0.6576333333333333,0.46803333333333336,0.3537,0.5378377008464698,1.149144008645687,0.04590567888888891,1.1510386451707249,1650992,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 1688960, 1709008})",0.6661333333333334,0.4265,0.3537,0.5309747798238591,1.2449584521075243,0.06959413333333336,1.222748746399232,1681904,1688064
frozenset({1709008}),"frozenset({1688064, 1650992, 1681904, 1688960})",0.7364333333333334,0.40673333333333334,0.3537,0.48028787398723577,1.1808421750218876,0.05416801555555556,1.1415293909307322,1709008,1688064
"frozenset({1688064, 1650992, 1902656, 1688960})",frozenset({1681904}),0.3661,0.6661333333333334,0.30186666666666667,0.8245470272238915,1.237810789467411,0.05799525333333333,1.9028840685002597,1688064,1681904
"frozenset({1688064, 1681904, 1902656, 1688960})",frozenset({1650992}),0.3847333333333333,0.6576333333333333,0.30186666666666667,0.784612718766245,1.1930853851177126,0.04885320222222228,1.589539849825691,1688064,1650992
"frozenset({1688064, 1681904, 1650992, 1902656})",frozenset({1688960}),0.3545,0.7210333333333333,0.30186666666666667,0.8515279736718383,1.1809828121748949,0.046260350000000006,1.8789173527549088,1688064,1688960
"frozenset({1688064, 1650992, 1681904, 1688960})",frozenset({1902656}),0.40673333333333334,0.6296,0.30186666666666667,0.7421734141943944,1.1788014837903342,0.04578736,1.4366245390972665,1688064,1902656
"frozenset({1902656, 1650992, 1681904, 1688960})",frozenset({1688064}),0.30816666666666664,0.8699333333333333,0.30186666666666667,0.9795565170362359,1.1260133156213916,0.03378221111111113,6.362255731922434,1902656,1688064
"frozenset({1688064, 1902656, 1688960})","frozenset({1650992, 1681904})",0.4775,0.4971333333333333,0.30186666666666667,0.6321815008726004,1.2716538169624523,0.06448550000000003,1.367159802619093,1688064,1650992
"frozenset({1688064, 1650992, 1902656})","frozenset({1688960, 1681904})",0.4447333333333333,0.5525,0.30186666666666667,0.6787588067755959,1.2285227271956487,0.05615150000000002,1.3930342977134857,1688064,1688960
"frozenset({1688064, 1681904, 1902656})","frozenset({1688960, 1650992})",0.44903333333333334,0.5192333333333333,0.30186666666666667,0.6722589265830302,1.2947145019895299,0.06871359222222223,1.466910026425066,1688064,1688960
"frozenset({1688064, 1650992, 1688960})","frozenset({1902656, 1681904})",0.5055666666666667,0.4668,0.30186666666666667,0.597085778334542,1.2791040666978193,0.06586814666666665,1.3233585992472587,1688064,1902656
"frozenset({1688064, 1681904, 1688960})","frozenset({1902656, 1650992})",0.537,0.4632,0.30186666666666667,0.5621353196772191,1.213590931945637,0.053128266666666646,1.2259495321803229,1688064,1902656
"frozenset({1688064, 1650992, 1681904})","frozenset({1902656, 1688960})",0.4825,0.495,0.30186666666666667,0.6256303972366148,1.2638997923972017,0.06302916666666669,1.3489343052223657,1688064,1902656
"frozenset({1902656, 1650992, 1688960})","frozenset({1688064, 1681904})",0.37533333333333335,0.6367666666666667,0.30186666666666667,0.8042628774422735,1.2630417381180026,0.06286691111111109,1.8557202056866302,1902656,1688064
"frozenset({1902656, 1681904, 1688960})","frozenset({1688064, 1650992})",0.395,0.6260666666666667,0.30186666666666667,0.7642194092827004,1.2206677818379839,0.05457033333333333,1.585937723693629,1902656,1688064
"frozenset({1902656, 1650992, 1681904})","frozenset({1688064, 1688960})",0.3645333333333333,0.6889666666666666,0.30186666666666667,0.8280907095830286,1.2019314571334296,0.05071535111111114,1.809287517730497,1902656,1688064
"frozenset({1688960, 1650992, 1681904})","frozenset({1688064, 1902656})",0.4151666666666667,0.5816333333333333,0.30186666666666667,0.7270975511842633,1.2500960820406843,0.06039189444444443,1.5330264293419633,1688960,1688064
"frozenset({1688064, 1902656})","frozenset({1688960, 1650992, 1681904})",0.5816333333333333,0.4151666666666667,0.30186666666666667,0.5189982233938908,1.2500960820406843,0.06039189444444443,1.2158652249890782,1688064,1688960
"frozenset({1688064, 1688960})","frozenset({1902656, 1650992, 1681904})",0.6889666666666666,0.3645333333333333,0.30186666666666667,0.43814408050703957,1.2019314571334296,0.05071535111111114,1.1310135652573265,1688064,1902656
"frozenset({1688064, 1650992})","frozenset({1902656, 1681904, 1688960})",0.6260666666666667,0.395,0.30186666666666667,0.4821637738260036,1.2206677818379839,0.05457033333333333,1.1683230516142298,1688064,1902656
"frozenset({1688064, 1681904})","frozenset({1902656, 1650992, 1688960})",0.6367666666666667,0.37533333333333335,0.30186666666666667,0.474061665706957,1.2630417381180026,0.06286691111111109,1.1877184565873726,1688064,1902656
"frozenset({1902656, 1688960})","frozenset({1688064, 1650992, 1681904})",0.495,0.4825,0.30186666666666667,0.6098316498316498,1.2638997923972017,0.06302916666666669,1.3263505350362446,1902656,1688064
"frozenset({1902656, 1650992})","frozenset({1688064, 1681904, 1688960})",0.4632,0.537,0.30186666666666667,0.6516983304548072,1.213590931945637,0.053128266666666646,1.329307438016529,1902656,1688064
"frozenset({1902656, 1681904})","frozenset({1688064, 1650992, 1688960})",0.4668,0.5055666666666667,0.30186666666666667,0.6466723793201943,1.2791040666978193,0.06586814666666665,1.399362247372676,1902656,1688064
"frozenset({1688960, 1650992})","frozenset({1688064, 1681904, 1902656})",0.5192333333333333,0.44903333333333334,0.30186666666666667,0.5813699685433652,1.2947145019895299,0.06871359222222223,1.3161183509686651,1688960,1688064
"frozenset({1688960, 1681904})","frozenset({1688064, 1650992, 1902656})",0.5525,0.4447333333333333,0.30186666666666667,0.5463650075414781,1.2285227271956487,0.05615150000000002,1.224038435962229,1688960,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 1902656, 1688960})",0.4971333333333333,0.4775,0.30186666666666667,0.6072146975995709,1.2716538169624523,0.06448550000000003,1.3302432570843292,1650992,1688064
frozenset({1688064}),"frozenset({1902656, 1650992, 1681904, 1688960})",0.8699333333333333,0.30816666666666664,0.30186666666666667,0.34699977009732547,1.1260133156213916,0.03378221111111113,1.0594687438876502,1688064,1902656
frozenset({1902656}),"frozenset({1688064, 1650992, 1681904, 1688960})",0.6296,0.40673333333333334,0.30186666666666667,0.4794578568403219,1.178801483790334,0.04578736,1.139709194467046,1902656,1688064
frozenset({1688960}),"frozenset({1688064, 1681904, 1650992, 1902656})",0.7210333333333333,0.3545,0.30186666666666667,0.4186584069160002,1.1809828121748949,0.046260350000000006,1.1103626640159046,1688960,1688064
frozenset({1650992}),"frozenset({1688064, 1681904, 1902656, 1688960})",0.6576333333333333,0.3847333333333333,0.30186666666666667,0.4590197171676213,1.1930853851177126,0.04885320222222228,1.1373180986289393,1650992,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 1902656, 1688960})",0.6661333333333334,0.3661,0.30186666666666667,0.4531625300240192,1.237810789467411,0.05799525333333333,1.159210980966325,1681904,1688064
"frozenset({1688064, 1681904, 1650992, 1902656})",frozenset({1709008}),0.3545,0.7364333333333334,0.30783333333333335,0.8683591913493184,1.179141616823408,0.04676771666666668,2.002165357142858,1688064,1709008
"frozenset({1688064, 1650992, 1902656, 1709008})",frozenset({1681904}),0.3742,0.6661333333333334,0.30783333333333335,0.8226438624621415,1.234953756698571,0.05856624000000002,1.8824646911099951,1688064,1681904
"frozenset({1688064, 1681904, 1902656, 1709008})",frozenset({1650992}),0.38986666666666664,0.6576333333333333,0.30783333333333335,0.7895861833105337,1.200648056126312,0.05144401777777785,1.6271111472301245,1688064,1650992
"frozenset({1688064, 1650992, 1681904, 1709008})",frozenset({1902656}),0.4130333333333333,0.6296,0.30783333333333335,0.7452990073440401,1.1837658947649936,0.04778754666666668,1.454254245880862,1688064,1902656
"frozenset({1902656, 1650992, 1681904, 1709008})",frozenset({1688064}),0.31416666666666665,0.8699333333333333,0.30783333333333335,0.9798408488063661,1.1263401587934319,0.03452927777777781,6.4519912280702005,1902656,1688064
"frozenset({1688064, 1650992, 1902656})","frozenset({1681904, 1709008})",0.4447333333333333,0.5615,0.30783333333333335,0.6921750861939739,1.2327249976740409,0.0581155666666667,1.4245110786462138,1688064,1681904
"frozenset({1688064, 1681904, 1902656})","frozenset({1650992, 1709008})",0.44903333333333334,0.5285333333333333,0.30783333333333335,0.6855467300126197,1.2970737828190333,0.07050424888888893,1.4993218759836324,1688064,1650992
"frozenset({1688064, 1902656, 1709008})","frozenset({1650992, 1681904})",0.4841666666666667,0.4971333333333333,0.30783333333333335,0.6358003442340792,1.2789332390386465,0.06713794444444446,1.3807444864524259,1688064,1650992
"frozenset({1688064, 1650992, 1681904})","frozenset({1902656, 1709008})",0.4825,0.502,0.30783333333333335,0.6379965457685666,1.270909453722244,0.06561833333333336,1.3756774809160308,1688064,1902656
"frozenset({1688064, 1650992, 1709008})","frozenset({1902656, 1681904})",0.5140666666666667,0.4668,0.30783333333333335,0.5988198677214369,1.2828189111427526,0.06786701333333334,1.3290787780830775,1688064,1902656
"frozenset({1688064, 1681904, 1709008})","frozenset({1902656, 1650992})",0.546,0.4632,0.30783333333333335,0.5637973137973138,1.2171790021530955,0.05492613333333335,1.2306205738278515,1688064,1902656
"frozenset({1902656, 1650992, 1681904})","frozenset({1688064, 1709008})",0.3645333333333333,0.7029333333333333,0.30783333333333335,0.8444586686174105,1.2013353593760583,0.051590702222222284,1.909888928081522,1902656,1688064
"frozenset({1902656, 1650992, 1709008})","frozenset({1688064, 1681904})",0.38353333333333334,0.6367666666666667,0.30783333333333335,0.8026247175386755,1.260469116168155,0.0636120911111111,1.8403182445325112,1902656,1688064
"frozenset({1902656, 1681904, 1709008})","frozenset({1688064, 1650992})",0.4002,0.6260666666666667,0.30783333333333335,0.7691987339663502,1.228621127621686,0.05728145333333334,1.620152869000361,1902656,1688064
"frozenset({1650992, 1681904, 1709008})","frozenset({1688064, 1902656})",0.4216666666666667,0.5816333333333333,0.30783333333333335,0.7300395256916996,1.255154207734024,0.06257794444444445,1.5497330405075647,1650992,1688064
"frozenset({1688064, 1902656})","frozenset({1650992, 1681904, 1709008})",0.5816333333333333,0.4216666666666667,0.30783333333333335,0.5292566909278469,1.255154207734024,0.06257794444444445,1.228553485918351,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({1902656, 1681904, 1709008})",0.6260666666666667,0.4002,0.30783333333333335,0.49169417527419873,1.228621127621686,0.05728145333333334,1.179998282182885,1688064,1902656
"frozenset({1688064, 1681904})","frozenset({1902656, 1650992, 1709008})",0.6367666666666667,0.38353333333333334,0.30783333333333335,0.483431921687693,1.260469116168155,0.0636120911111111,1.1933890082421295,1688064,1902656
"frozenset({1688064, 1709008})","frozenset({1902656, 1650992, 1681904})",0.7029333333333333,0.3645333333333333,0.30783333333333335,0.4379267830045524,1.2013353593760583,0.051590702222222284,1.1305763154194437,1688064,1902656
"frozenset({1902656, 1650992})","frozenset({1688064, 1681904, 1709008})",0.4632,0.546,0.30783333333333335,0.6645797351755901,1.2171790021530953,0.05492613333333335,1.3535258528212828,1902656,1688064
"frozenset({1902656, 1681904})","frozenset({1688064, 1650992, 1709008})",0.4668,0.5140666666666667,0.30783333333333335,0.6594544415881177,1.2828189111427526,0.06786701333333334,1.4269260641643953,1902656,1688064
"frozenset({1902656, 1709008})","frozenset({1688064, 1650992, 1681904})",0.502,0.4825,0.30783333333333335,0.6132138114209827,1.270909453722244,0.06561833333333336,1.3379484978540774,1902656,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 1902656, 1709008})",0.4971333333333333,0.4841666666666667,0.30783333333333335,0.6192168432345447,1.2789332390386465,0.06713794444444446,1.354664260139696,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1681904, 1902656})",0.5285333333333333,0.44903333333333334,0.30783333333333335,0.5824293642785067,1.2970737828190335,0.07050424888888893,1.3194574032120023,1650992,1688064
"frozenset({1681904, 1709008})","frozenset({1688064, 1650992, 1902656})",0.5615,0.4447333333333333,0.30783333333333335,0.5482338972989018,1.232724997674041,0.0581155666666667,1.229102102496715,1681904,1688064
frozenset({1688064}),"frozenset({1902656, 1650992, 1681904, 1709008})",0.8699333333333333,0.31416666666666665,0.30783333333333335,0.35385853322093647,1.1263401587934319,0.03452927777777781,1.061429065607148,1688064,1902656
frozenset({1902656}),"frozenset({1688064, 1650992, 1681904, 1709008})",0.6296,0.4130333333333333,0.30783333333333335,0.4889347734011012,1.1837658947649936,0.04778754666666668,1.1485161504195585,1902656,1688064
frozenset({1650992}),"frozenset({1688064, 1681904, 1902656, 1709008})",0.6576333333333333,0.38986666666666664,0.30783333333333335,0.46809265548177814,1.200648056126312,0.05144401777777785,1.1470669461914746,1650992,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 1902656, 1709008})",0.6661333333333334,0.3742,0.30783333333333335,0.4621196957566053,1.234953756698571,0.05856624000000002,1.1634558749651132,1681904,1688064
frozenset({1709008}),"frozenset({1688064, 1681904, 1650992, 1902656})",0.7364333333333334,0.3545,0.30783333333333335,0.41800570316389807,1.179141616823408,0.04676771666666668,1.1091173977290403,1709008,1688064
"frozenset({1688064, 1650992, 1681904, 2118368})",frozenset({1709008}),0.3436666666666667,0.7364333333333334,0.3256,0.9474296799224055,1.286511130116877,0.07251241111111106,5.013602091020911,1688064,1709008
"frozenset({1688064, 1650992, 2118368, 1709008})",frozenset({1681904}),0.3801333333333333,0.6661333333333334,0.3256,0.8565415643633812,1.2858410193605603,0.07238051555555558,2.327271067644661,1688064,1681904
"frozenset({1688064, 1681904, 2118368, 1709008})",frozenset({1650992}),0.40846666666666664,0.6576333333333333,0.3256,0.7971274685816877,1.2121153660829558,0.05697870444444447,1.6875949852507384,1688064,1650992
"frozenset({1688064, 1650992, 1681904, 1709008})",frozenset({2118368}),0.4130333333333333,0.5371,0.3256,0.7883140989427811,1.4677231408355633,0.10375979666666668,2.1867304231795663,1688064,2118368
"frozenset({2118368, 1650992, 1681904, 1709008})",frozenset({1688064}),0.33116666666666666,0.8699333333333333,0.3256,0.9831907398087569,1.1301909032976745,0.037507077777777786,7.737798403193618,2118368,1688064
"frozenset({1688064, 1650992, 2118368})","frozenset({1681904, 1709008})",0.4044333333333333,0.5615,0.3256,0.8050770625566637,1.433797083805278,0.09851068333333335,2.2496069767441864,1688064,1681904
"frozenset({1688064, 1681904, 2118368})","frozenset({1650992, 1709008})",0.4336,0.5285333333333333,0.3256,0.7509225092250923,1.4207666042351645,0.09642794666666668,1.8928513580246917,1688064,1650992
"frozenset({1688064, 2118368, 1709008})","frozenset({1650992, 1681904})",0.4814333333333333,0.4971333333333333,0.3256,0.6763137852246763,1.3604273539453058,0.08626344222222224,1.5535621960784316,1688064,1650992
"frozenset({1688064, 1650992, 1681904})","frozenset({2118368, 1709008})",0.4825,0.4933,0.3256,0.674818652849741,1.3679680779439305,0.08758274999999999,1.5582074569789675,1688064,2118368
"frozenset({1688064, 1650992, 1709008})","frozenset({2118368, 1681904})",0.5140666666666667,0.4464,0.3256,0.6333808844507846,1.4188639884650192,0.09612063999999998,1.510014007782101,1688064,2118368
"frozenset({1688064, 1681904, 1709008})","frozenset({2118368, 1650992})",0.546,0.41496666666666665,0.3256,0.5963369963369963,1.4370720451530155,0.09902819999999998,1.4493112522686025,1688064,2118368
"frozenset({2118368, 1650992, 1681904})","frozenset({1688064, 1709008})",0.3515666666666667,0.7029333333333333,0.3256,0.9261401346354413,1.317536230987445,0.0784720711111111,4.022030979888744,2118368,1688064
"frozenset({2118368, 1650992, 1709008})","frozenset({1688064, 1681904})",0.38716666666666666,0.6367666666666667,0.3256,0.8409814894532932,1.3207058935035751,0.0790651722222222,2.2842204475726406,2118368,1688064
"frozenset({2118368, 1681904, 1709008})","frozenset({1688064, 1650992})",0.4169,0.6260666666666667,0.3256,0.7810026385224275,1.24747519729916,0.06459280666666667,1.707478714859438,2118368,1688064
"frozenset({1650992, 1681904, 1709008})","frozenset({1688064, 2118368})",0.4216666666666667,0.517,0.3256,0.7721739130434783,1.4935665629467665,0.10759833333333332,2.1200381679389313,1650992,1688064
"frozenset({1688064, 2118368})","frozenset({1650992, 1681904, 1709008})",0.517,0.4216666666666667,0.3256,0.6297872340425532,1.4935665629467665,0.10759833333333332,1.5621647509578547,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({2118368, 1681904, 1709008})",0.6260666666666667,0.4169,0.3256,0.5200724097540198,1.24747519729916,0.06459280666666667,1.2149749500776568,1688064,2118368
"frozenset({1688064, 1681904})","frozenset({2118368, 1650992, 1709008})",0.6367666666666667,0.38716666666666666,0.3256,0.5113332984348008,1.3207058935035751,0.0790651722222222,1.2540926798785932,1688064,2118368
"frozenset({1688064, 1709008})","frozenset({2118368, 1650992, 1681904})",0.7029333333333333,0.3515666666666667,0.3256,0.46320182094081946,1.317536230987445,0.0784720711111111,1.2079648527679625,1688064,2118368
"frozenset({2118368, 1650992})","frozenset({1688064, 1681904, 1709008})",0.41496666666666665,0.546,0.3256,0.7846413366535465,1.4370720451530155,0.09902819999999998,2.108111152555017,2118368,1688064
"frozenset({2118368, 1681904})","frozenset({1688064, 1650992, 1709008})",0.4464,0.5140666666666667,0.3256,0.7293906810035842,1.4188639884650192,0.09612063999999998,1.7957006622516551,2118368,1688064
"frozenset({2118368, 1709008})","frozenset({1688064, 1650992, 1681904})",0.4933,0.4825,0.3256,0.6600445976079464,1.3679680779439305,0.08758274999999999,1.5222584973166369,2118368,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 2118368, 1709008})",0.4971333333333333,0.4814333333333333,0.3256,0.654955075767735,1.3604273539453058,0.08626344222222224,1.5028960875761108,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1681904, 2118368})",0.5285333333333333,0.4336,0.3256,0.6160443995963674,1.4207666042351645,0.09642794666666668,1.4751705650459923,1650992,1688064
"frozenset({1681904, 1709008})","frozenset({1688064, 1650992, 2118368})",0.5615,0.4044333333333333,0.3256,0.5798753339269813,1.4337970838052783,0.09851068333333335,1.4175950967924262,1681904,1688064
frozenset({1688064}),"frozenset({2118368, 1650992, 1681904, 1709008})",0.8699333333333333,0.33116666666666666,0.3256,0.37428155414207986,1.1301909032976745,0.037507077777777786,1.0689046131863646,1688064,2118368
frozenset({2118368}),"frozenset({1688064, 1650992, 1681904, 1709008})",0.5371,0.4130333333333333,0.3256,0.6062185812697821,1.4677231408355633,0.10375979666666668,1.4905900551615443,2118368,1688064
frozenset({1650992}),"frozenset({1688064, 1681904, 2118368, 1709008})",0.6576333333333333,0.40846666666666664,0.3256,0.49510872319935123,1.2121153660829556,0.05697870444444447,1.1716053742930763,1650992,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 2118368, 1709008})",0.6661333333333334,0.3801333333333333,0.3256,0.488791032826261,1.2858410193605605,0.07238051555555558,1.2125504567997911,1681904,1688064
frozenset({1709008}),"frozenset({1688064, 1650992, 1681904, 2118368})",0.7364333333333334,0.3436666666666667,0.3256,0.44213099171683334,1.2865111301168768,0.07251241111111106,1.1765007978363757,1709008,1688064
"frozenset({1688064, 1650992, 1681904, 2118592})",frozenset({1709008}),0.3408,0.7364333333333334,0.3211333333333333,0.9422926447574335,1.2795355697606936,0.07015685333333332,4.567297627118641,1688064,1709008
"frozenset({1688064, 1650992, 1709008, 2118592})",frozenset({1681904}),0.3786333333333333,0.6661333333333334,0.3211333333333333,0.8481380403204507,1.2732256409934708,0.06891304888888888,2.1984878067632843,1688064,1681904
"frozenset({1688064, 1681904, 1709008, 2118592})",frozenset({1650992}),0.4070666666666667,0.6576333333333333,0.3211333333333333,0.7888961677038977,1.1995988155059523,0.05343272444444441,1.621792759244892,1688064,1650992
"frozenset({1688064, 1650992, 1681904, 1709008})",frozenset({2118592}),0.4130333333333333,0.5501666666666667,0.3211333333333333,0.7774997982406586,1.4132077520278556,0.0938961611111111,2.0217210131785763,1688064,2118592
"frozenset({2118592, 1650992, 1681904, 1709008})",frozenset({1688064}),0.3265,0.8699333333333333,0.3211333333333333,0.9835630423685553,1.1306188700688429,0.03710009999999997,7.913062111801199,2118592,1688064
"frozenset({1688064, 1650992, 2118592})","frozenset({1681904, 1709008})",0.4068333333333333,0.5615,0.3211333333333333,0.7893486276116346,1.4057856235291801,0.09269641666666667,2.081638467522365,1688064,1681904
"frozenset({1688064, 1681904, 2118592})","frozenset({1650992, 1709008})",0.4338,0.5285333333333333,0.3211333333333333,0.7402796987859228,1.4006301061792183,0.09185557333333333,1.8152861538461538,1688064,1650992
"frozenset({1688064, 1709008, 2118592})","frozenset({1650992, 1681904})",0.48583333333333334,0.4971333333333333,0.3211333333333333,0.6609948542024013,1.3296128219171275,0.07960938888888888,1.4833599811104363,1688064,1650992
"frozenset({1688064, 1650992, 1681904})","frozenset({2118592, 1709008})",0.4825,0.4982,0.3211333333333333,0.6655613126079447,1.335931980345132,0.08075183333333336,1.50042449907044,1688064,2118592
"frozenset({1688064, 1650992, 1709008})","frozenset({2118592, 1681904})",0.5140666666666667,0.4465,0.3211333333333333,0.6246919984437815,1.3990862227184357,0.09160256666666666,1.4747887007601932,1688064,2118592
"frozenset({1688064, 1681904, 1709008})","frozenset({2118592, 1650992})",0.546,0.4184333333333333,0.3211333333333333,0.5881562881562881,1.4056152827761206,0.09266873333333331,1.4121052475541058,1688064,2118592
"frozenset({2118592, 1650992, 1681904})","frozenset({1688064, 1709008})",0.34846666666666665,0.7029333333333333,0.3211333333333333,0.9215611249282571,1.3110220859184236,0.0761844977777778,3.7872377235772374,2118592,1688064
